↓↓↓↓↓        TEST1        ↓↓↓↓↓ −− >NOTFOUND

Amott Quality Meats --> Census year: 2018 || Block ID: 113 || Property ID: 110689 || Base property ID: 108118 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 4121 || Industry (ANZSIC4) description: Fresh Meat, Fish and Poultry Retailing || x coordinate: 144.95767 || y coordinate: -37.80762 || Location: (-37.80762482, 144.9576703) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 623575 || Base property ID: 623575 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9414 || y coordinate: -37.82006 || Location: (-37.82006232, 144.9414033) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 623575 || Base property ID: 623575 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9414 || y coordinate: -37.82006 || Location: (-37.82006232, 144.9414033) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 623575 || Base property ID: 623575 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9414 || y coordinate: -37.82006 || Location: (-37.82006232, 144.9414033) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 623575 || Base property ID: 623575 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9414 || y coordinate: -37.82006 || Location: (-37.82006232, 144.9414033) || 
Vacant --> Census year: 2018 || Block ID: 1101 || Property ID: 108973 || Base property ID: 108973 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95223 || y coordinate: -37.81761 || Location: (-37.81761044, 144.9522269) || 
Vacant --> Census year: 2018 || Block ID: 773 || Property ID: 668840 || Base property ID: 668840 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93414 || y coordinate: -37.82169 || Location: (-37.82168622, 144.9341443) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601810 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 668970 || Base property ID: 668970 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93435 || y coordinate: -37.81746 || Location: (-37.81746337, 144.9343463) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 630705 || Base property ID: 573400 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94765 || y coordinate: -37.8149 || Location: (-37.8148999, 144.9476494) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 622439 || Base property ID: 622439 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94502 || y coordinate: -37.82101 || Location: (-37.82100718, 144.9450194) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 622439 || Base property ID: 622439 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94502 || y coordinate: -37.82101 || Location: (-37.82100718, 144.9450194) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 622439 || Base property ID: 622439 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94502 || y coordinate: -37.82101 || Location: (-37.82100718, 144.9450194) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 622439 || Base property ID: 622439 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94502 || y coordinate: -37.82101 || Location: (-37.82100718, 144.9450194) || 
Vacant --> Census year: 2018 || Block ID: 1104 || Property ID: 598658 || Base property ID: 576023 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9478 || y coordinate: -37.81938 || Location: (-37.81938088, 144.9477997) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601810 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 773 || Property ID: 560261 || Base property ID: 560261 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94748 || y coordinate: -37.8246 || Location: (-37.82459679, 144.9474809) || 
Vacant --> Census year: 2018 || Block ID: 773 || Property ID: 579362 || Base property ID: 665148 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94352 || y coordinate: -37.82431 || Location: (-37.82430946, 144.943523) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 593731 || Base property ID: 593731 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93937 || y coordinate: -37.81586 || Location: (-37.81586316, 144.9393698) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 589576 || Base property ID: 589576 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94565 || y coordinate: -37.81519 || Location: (-37.81519267, 144.9456488) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 589577 || Base property ID: 589577 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94652 || y coordinate: -37.81502 || Location: (-37.81502327, 144.9465159) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 588061 || Base property ID: 588061 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9508 || y coordinate: -37.82151 || Location: (-37.82150854, 144.9507964) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 598612 || Base property ID: 573403 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94731 || y coordinate: -37.81813 || Location: (-37.81812972, 144.9473075) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 584059 || Base property ID: 584059 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94369 || y coordinate: -37.81382 || Location: (-37.81381917, 144.9436935) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 584059 || Base property ID: 584059 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94369 || y coordinate: -37.81382 || Location: (-37.81381917, 144.9436935) || 
Vacant --> Census year: 2018 || Block ID: 1104 || Property ID: 576024 || Base property ID: 576023 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9478 || y coordinate: -37.81938 || Location: (-37.81938088, 144.9477997) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601814 || Base property ID: 601814 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94084 || y coordinate: -37.81402 || Location: (-37.81401982, 144.9408371) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1106 || Property ID: 559277 || Base property ID: 559277 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95311 || y coordinate: -37.82075 || Location: (-37.82075191, 144.9531134) || 
Vacant --> Census year: 2018 || Block ID: 773 || Property ID: 561106 || Base property ID: 561106 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93243 || y coordinate: -37.82139 || Location: (-37.82139168, 144.9324258) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 563308 || Base property ID: 563308 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93355 || y coordinate: -37.81923 || Location: (-37.81922578, 144.9335513) || 
Vacant --> Census year: 2018 || Block ID: 1103 || Property ID: 573402 || Base property ID: 573402 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94907 || y coordinate: -37.81605 || Location: (-37.81605378, 144.9490729) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 580077 || Base property ID: 580077 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93466 || y coordinate: -37.81468 || Location: (-37.81468008, 144.9346564) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 573327 || Base property ID: 573327 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94067 || y coordinate: -37.81492 || Location: (-37.81492163, 144.9406746) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 573327 || Base property ID: 573327 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94067 || y coordinate: -37.81492 || Location: (-37.81492163, 144.9406746) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 560004 || Base property ID: 560004 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94215 || y coordinate: -37.81436 || Location: (-37.8143613, 144.94215) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 560004 || Base property ID: 560004 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94215 || y coordinate: -37.81436 || Location: (-37.8143613, 144.94215) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 560004 || Base property ID: 560004 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94215 || y coordinate: -37.81436 || Location: (-37.8143613, 144.94215) || 
Vacant --> Census year: 2018 || Block ID: 773 || Property ID: 577280 || Base property ID: 577280 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.945 || y coordinate: -37.82471 || Location: (-37.82470876, 144.9449986) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 605910 || Base property ID: 605910 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95183 || y coordinate: -37.82055 || Location: (-37.82055487, 144.9518319) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 628712 || Base property ID: 628712 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95008 || y coordinate: -37.8207 || Location: (-37.82070279, 144.9500818) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 613252 || Base property ID: 613252 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94583 || y coordinate: -37.82104 || Location: (-37.82104416, 144.9458304) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 598590 || Base property ID: 598590 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94937 || y coordinate: -37.82 || Location: (-37.81999949, 144.9493749) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 598590 || Base property ID: 598590 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94937 || y coordinate: -37.82 || Location: (-37.81999949, 144.9493749) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 598590 || Base property ID: 598590 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94937 || y coordinate: -37.82 || Location: (-37.81999949, 144.9493749) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 598590 || Base property ID: 598590 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94937 || y coordinate: -37.82 || Location: (-37.81999949, 144.9493749) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 611367 || Base property ID: 611367 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94574 || y coordinate: -37.82206 || Location: (-37.82206262, 144.9457369) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620310 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620310 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620310 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620311 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 620312 || Base property ID: 593737 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93785 || y coordinate: -37.81317 || Location: (-37.81316939, 144.9378512) || 
Vacant --> Census year: 2018 || Block ID: 1110 || Property ID: 618855 || Base property ID: 618855 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94128 || y coordinate: -37.81265 || Location: (-37.81265037, 144.9412843) || 
Vacant --> Census year: 2018 || Block ID: 1101 || Property ID: 110843 || Base property ID: 110843 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95056 || y coordinate: -37.81448 || Location: (-37.81448171, 144.9505641) || 
Vacant --> Census year: 2018 || Block ID: 1104 || Property ID: 576024 || Base property ID: 576023 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9478 || y coordinate: -37.81938 || Location: (-37.81938088, 144.9477997) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 604119 || Base property ID: 604119 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94295 || y coordinate: -37.81935 || Location: (-37.8193524, 144.9429537) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 604124 || Base property ID: 604124 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94397 || y coordinate: -37.81926 || Location: (-37.81926314, 144.9439709) || 
Vacant --> Census year: 2018 || Block ID: 1102 || Property ID: 609314 || Base property ID: 609314 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.94494 || y coordinate: -37.81398 || Location: (-37.81397639, 144.9449387) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601809 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601809 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601809 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601809 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601810 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601810 || Base property ID: 593728 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93921 || y coordinate: -37.81524 || Location: (-37.81524407, 144.939206) || 
Vacant --> Census year: 2018 || Block ID: 1105 || Property ID: 578095 || Base property ID: 578095 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95085 || y coordinate: -37.81949 || Location: (-37.81948866, 144.9508539) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 593736 || Base property ID: 593736 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.93644 || y coordinate: -37.81635 || Location: (-37.81634982, 144.9364432) || 
Vacant --> Census year: 2018 || Block ID: 1104 || Property ID: 576024 || Base property ID: 576023 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9478 || y coordinate: -37.81938 || Location: (-37.81938088, 144.9477997) || 
Vacant --> Census year: 2018 || Block ID: 1109 || Property ID: 601815 || Base property ID: 601815 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9402 || y coordinate: -37.81429 || Location: (-37.8142881, 144.9401958) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 684273 || Base property ID: 667601 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9419 || y coordinate: -37.82124 || Location: (-37.82123734, 144.9418965) || 
Vacant --> Census year: 2018 || Block ID: 1108 || Property ID: 684273 || Base property ID: 667601 || CLUE small area: Docklands || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9419 || y coordinate: -37.82124 || Location: (-37.82123734, 144.9418965) || 
